,Topic,Count,Name,Representation,Representative_Docs
128,127,17,127_زارع_اطلاعاتجناب_پوروزیر_ارتباطات,"['زارع', 'اطلاعاتجناب', 'پوروزیر', 'ارتباطات', 'فناوری', 'زهیمدیرکل', 'عیسی', 'بلوچ', 'سی', 'جهرمیوزیر']","['جناب آقای زارع\u200cپوروزیر محترم ارتباطات و فناوری اطلاعاتجناب آقای موسویمدیرعامل محترم سازمان تأمین اجت', 'جناب آقای عیسی زارع\u200cپوروزیر محترم ارتباطات و فناوری اطلاعاتجناب آقای مسعود میرکاظمیرئیس محترم سازمان', 'جناب آقای دکتر زارع\u200cپوروزیر محترم ارتباطات و فناوری اطلاعاتجناب آقای بلوچ\u200cزهیمدیرکل محترم ارتباطات ا']"
129,128,17,128_شیرازجناب_دانشگاه_سبزواریجناب_قمجناب,"['شیرازجناب', 'دانشگاه', 'سبزواریجناب', 'قمجناب', 'یزدجناب', 'حکیم', 'زنگنه', 'بهداشتی', 'پزشکی', 'علوم']","['معاون محترم دانشجویی دانشگاه شیرازجناب آقای دکتر چالمه مدیر محترم امور دانشجویی دانشگاه شیرازجناب آق', 'جناب آقای دکتر محمد علی زنگنه اسدی ریاست محترم دانشگاه حکیم سبزواریجناب آقای دکتر امین کوشکی مشاور ر', 'جناب آقای دکتر محمد علی زنگنه اسدیریاست محترم دانشگاه حکیم سبزواریجناب آقای دکتر امین کوشکیمشاور محت']"
130,129,17,129_قاسمی_سینمایی_ارشاد_وشهرسازی,"['قاسمی', 'سینمایی', 'ارشاد', 'وشهرسازی', 'فرهنگ', 'دارید', 'در', 'حاضر', 'بذرپاش', 'اخیر']","['جناب آقای محمد خزایی مدیر محترم سازمان سینمایی اداره کل فرهنگ و ارشاد اسلامی سلام در سفر اخیر شما به', 'جناب آقای قاسمی وزیر محترم راه و شهرسازی با سلام احترامآً به استحضار می\u200cرساند در حال حاضر حدود یک\u200cسو', 'جناب آقای مهندس رستم قاسمی،وزیرمحترم راه وشهرسازی با سلام و احترام به استحضار می\u200cرساند در مورخه ۲۷/۰']"
131,130,16,130_ایرانجناب_قالیبافرئیس_رئیسیرئیس_اسلا,"['ایرانجناب', 'قالیبافرئیس', 'رئیسیرئیس', 'اسلا', 'دکتر', 'جمهوری', 'اسلامی', 'مجلس', 'قالیباف', 'اسلامیجن']","['جناب آقای دکتر رئیسیرئیس محترم جمهوری اسلامی ایرانجناب آقای دکتر قالیبافرئیس محترم مجلس شورای اسلامی', 'جناب آقای دکتر رئیسیرئیس محترم جمهوری اسلامی ایرانجناب آقای دکتر قالیبافرئیس محترم مجلس شورای اسلامی', 'جناب آقای دکتر رئیسیرئیس محترم جمهوری اسلامی ایرانجناب آقای دکتر قالیبافرئیس محترم مجلس شورای اسلامی']"
132,131,16,131_اسلامینمایندگان_اسلام_ایرانریاست_مردم,"['اسلامینمایندگان', 'اسلام', 'ایرانریاست', 'مردم', 'مجلس', 'شورای', 'در', 'گیلا', 'اسلامیوزرا', 'دولتنماینده']","['ریاست محترم جمهوری اسلامی ایرانریاست محترم مجلس شورای اسلامینمایندگان محترم مردم در مجلس شورای اسلام', 'ریاست محترم جمهوری اسلامی ایرانریاست محترم مجلس شورای اسلامینمایندگان محترم مردم در مجلس شورای اسلام', 'ریاست محترم جمهوری اسلامی ایرانریاست محترم مجلس شورای اسلامینمایندگان محترم مردم در مجلس شورای اسلام']"
133,132,16,132_قاسمیوزیر_شهرسازیجناب_ایرانجناب_رئیسیرئیس,"['قاسمیوزیر', 'شهرسازیجناب', 'ایرانجناب', 'رئیسیرئیس', 'راه', 'جمهوری', 'قاسمیوزیرمحترم', 'اکبریم', 'وشه', 'خلیلیا']","['جناب آقای رئیسیرئیس محترم جمهوری اسلامی ایرانجناب آقای قاسمیوزیر محترم راه و شهرسازیجناب آقای ساداتی', 'جناب آقای رئیسیرئیس محترم جمهوری اسلامی ایرانجناب آقای قاسمیوزیر محترم راه و شهرسازیجناب آقای ساداتی', 'جناب آقای رئیسیرئیس محترم جمهوری اسلامی ایرانجناب آقای مهندس قاسمیوزیر محترم راه و شهرسازیجناب آقای ']"
134,133,16,133_معظم_رهبر_رهبری_انقلاب,"['معظم', 'رهبر', 'رهبری', 'انقلاب', 'خامنه', 'مبنای', 'مقام', 'محاسبه', 'در', 'حضرت']","['حضرت آیت\u200cالله خامنه\u200cای رهبر معظم انقلاب با سلام و تحیّت در وضعیت فعلی کشور که جمعیت کشور به سرعت در ', 'رئیس محترم دفتر مقام معظم رهبری سلام علیکم همان\u200cطور که استحضار دارید مبنای محاسبه سابقه حضور در جبهه', 'رئیس محترم دفتر مقام معظم رهبری سلام علیکم همانطور که استحضار دارید مبنای محاسبه سابقه حضور در جبهه،']"
135,134,16,134_رضوی_خراسان_استاندار_استان,"['رضوی', 'خراسان', 'استاندار', 'استان', 'فامنینرئیس', 'فرماندار', 'هماهنگی', 'آب', 'عمرانی', 'بخشدار']","['استاندار محترم خراسان رضوی مدیر کل محترم راه و شهرسازی خراسان رضوی مدیر عامل محترم آب منطقه\u200cای خراسا', 'دادستان محترم استان خراسان رضوی استاندار محترم استان خراسان رضوی رئیس محترم صنایع و معادن استان خراس', 'استاندار محترم استان خراسان رضوی مدیرکل محترم ورزش و جوانان استان خراسان رضوی نماینده محترم مردم کاش']"
136,135,16,135_آزاد_طهرانچیرئیس_دانشگاه_ولایتیریاست,"['آزاد', 'طهرانچیرئیس', 'دانشگاه', 'ولایتیریاست', 'طهرانچیریاست', 'اسلامیجناب', 'امنای', 'محمدمهدی', 'آزادجناب', 'برهانی']","['جناب آقای دکتر طهرانچیرئیس محترم دانشگاه آزاد اسلامیجناب آقای دکتر خیریرئیس محترم دانشگاه آزاد اسلام', 'جناب آقای دکتر محمدمهدی طهرانچیریاست محترم دانشگاه آزاد اسلامیجناب آقای دکتر علی اکبر ولایتیریاست مح', 'جناب آقای دکتر علی\u200cاکبر ولایتیرئیس محترم هیئت\u200cامنای دانشگاه آزاد اسلامیجناب آقای دکتر طهرانچیرئیس مح']"
137,136,16,136_آقا_ایرانجناب_قالیبافریاست_رئیسیریاست,"['آقا', 'ایرانجناب', 'قالیبافریاست', 'رئیسیریاست', 'اسلامینمایندگا', 'اسلامیجناب', 'آق', 'اسلامینمایندگ', 'جمهوری', 'مجلس']","['جناب آقای رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای قالیبافریاست محترم مجلس شورای اسلامیجناب آقا', 'جناب آقای رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای قالیبافریاست محترم مجلس شورای اسلامیجناب آقا', 'جناب آقای رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای قالیبافریاست محترم مجلس شورای اسلامیجناب آقا']"
138,137,16,137_غزه_بیانیه_حالی_جنسی,"['غزه', 'بیانیه', 'حالی', 'جنسی', 'خوشنویسی', 'المللی', 'آشکار', 'جنایت', 'در', 'تحریم']","['بیانیه بیش از ۸۰۰ زن فعال در سینما و تئاتر برای پایان دادن به وضعیت خشونت جنسی و جنسیتی در روزهای گذ', 'هو السمیع العلیم بیانیهٔ جمعی از استادان خوشنویسی در اعتراض به«جایزهٔ بین\u200cالمللی خوشنویسی یاس یاسین»', ' قتل و غارت و جنایت و وحشی\u200cگری و تجاوز جنسی نسبت به زنان و خانواده\u200cهای بی\u200cدفاع در بیمارستان شفای غزه']"
139,138,16,138_حمل_راهداری_نقل_جاده,"['حمل', 'راهداری', 'نقل', 'جاده', 'ای', 'ونقل', 'شهرداری', 'داریوش', 'بار', 'امانی']","['بسمه تعالی ریاست محترم سازمان راهداری و حمل و نقل جاده\u200cای کشور با سلام و تحیات الهی احتراماً به استح', 'بسمه تعالی جناب آقای داریوش امانی ریاست محترم سازمان راهداری و حمل و نقل جاده\u200cای با سلام و احترام بد', 'جناب آقای مهندس داریوش امانی رئیس محترم سازمان راهداری و حمل و نقل جاده\u200cای سلام علیکم با عنایت به ای']"
140,139,16,139_پرچم_نگذارید_معظم_آرمان,"['پرچم', 'نگذارید', 'معظم', 'آرمان', 'رهبری', 'خواهی', 'انقلاب', 'گری', 'شرایط', 'مقام']","['باسمه تعالی «پرچم آرمان\u200cخواهی و مطالبه\u200cگری را زمین نگذارید.»- مقام معظم رهبری جناب آقای دکتر سعید نم', 'بسم الله الرحمن الرحیم مقام معظم رهبری: پرچم آرمان\u200cخواهی و مطالبه\u200cگری را زمین نگذارید... بخشدار محتر', 'بسم الله الرحمن الرحیم رهبر معظم انقلاب اسلامی:«پرچم آرمان\u200cخواهی و مطالبه\u200cگری را زمین نگذارید.» جناب']"
141,140,15,140_نظام_روانشناسی_مشاوره_ظفرقندیریاست,"['نظام', 'روانشناسی', 'مشاوره', 'ظفرقندیریاست', 'حاتمیریاست', 'فتحی', 'آشتیانی', 'روان', 'پزشکی', 'زادهریاست']","['جناب آقای دکتر حاتمیریاست محترم سازمان نظام روان\u200cشناسی و مشاوره جمهوری اسلامی ایران با سلاممدتی است ', 'جناب آقای دکتر فتحی آشتیانی ریاست محترم سازمان نظام روانشناسی با سلام با احترام به اطلاع می\u200cرساند با', 'جناب آقای حاتمیریاست محترم سازمان نظام روانشناسی و مشاوره با سلامروان\u200cشناسی علم نوینی است که جامعه ا']"
142,141,15,141_متوقف_دستور_شده_نویسنده,"['متوقف', 'دستور', 'شده', 'نویسنده', 'کارزار', 'قضایی', 'حذف', 'این', 'مسدود', 'شد']","['این کارزار به دستور مقام محترم قضایی متوقف شد.', '⚠️ این کارزار به دستور مقام قضایی حذف شده است.', 'این کارزار به دستور مقام قضایی متوقف شده است.']"
143,142,15,142_ایرانجناب_رئیسیریاست_سیدابراهیم_قالیبافریاست,"['ایرانجناب', 'رئیسیریاست', 'سیدابراهیم', 'قالیبافریاست', 'محمدباقر', 'ابراهیم', 'سید', 'جمهوری', 'خدا', 'تعالیجناب']","['جناب آقای دکتر سید ابراهیم رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای دکتر محمدباقر قالیبافریاست ', 'جناب آقای دکتر سید ابراهیم رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای دکتر محمدباقر قالیبافریاست ', 'جناب آقای سید ابراهیم رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای محمدباقر قالیبافریاست محترم مجلس']"
144,143,15,143_مقابله_ستاد_کرونا_ملی,"['مقابله', 'ستاد', 'کرونا', 'ملی', 'روحانیرئیس', 'حسن', 'والمسلمین', 'الاسلام', 'مبارزه', 'روحانیریاست']","['جناب آقای دکتر حسن روحانیریاست محترم جمهوری اسلامی ایران و ریاست ستاد ملی مقابله با کرونا با سلام و ', 'جناب حجت الاسلام والمسلمین سید ابراهیم رئیسیرئیس\u200cجمهور محترم و رئیس ستاد ملی مقابله با کرونا با سلام', 'جناب حجت الاسلام والمسلمین سید ابراهیم رئیسیرئیس\u200cجمهور محترم و رئیس ستاد ملی مقابله با کرونا با سلام']"
145,144,15,144_روحانی_ایران_ریاست_تکواندوی,"['روحانی', 'ایران', 'ریاست', 'تکواندوی', 'شریعتمد', 'جمهوری', 'رییس', 'اسلامی', 'دکتر', 'بسمه']","['ریاست محترم جمهوری اسلامی ایران،جناب آقای دکتر روحانی؛ریاست محترم مجلس شورای اسلامی،جناب آقای دکتر ق', 'ریاست محترم جمهوری اسلامی ایران،جناب آقای دکتر روحانی؛ ریاست محترم مجلس شورای اسلامی،جناب آقای دکتر ', ' بسمه تعالی ریاست محترم جمهوری اسلامی ایران،جناب آقای دکتر روحانی؛ریاست محترم مجلس شورای اسلامی،جناب']"
146,145,15,145_نگهبان_دبیر_نظارت_انتخابات,"['نگهبان', 'دبیر', 'نظارت', 'انتخابات', 'اعضای', 'بر', 'رای', 'میزان', 'کشور', 'شورای']","['بسمه تعالی دبیر و اعضای محترم شورای نگهبان رئیس محترم شورای نظارت بر انتخابات وزیر محترم کشور رئیس م', 'بسمه تعالی دبیر و اعضای محترم شورای نگهبان رئیس محترم شورای نظارت بر انتخابات وزیر محترم کشور رئیس م', 'بسمه تعالی دبیر و اعضای محترم شورای نگهبان رئیس محترم شورای نظارت بر انتخابات وزیر محترم کشور رئیس م']"
147,146,14,146_شهر_شهردار_قم_نجف,"['شهر', 'شهردار', 'قم', 'نجف', 'آباد', 'کلانشهر', 'اصفهانی', 'قمجناب', 'سقاییان', 'اسلامشهر']","['رئیس و اعضای محترم شورای اسلامی شهرستان نجف\u200cآباد شهردار محترم شهرستان نجف آباد با سلام و احترام؛ ابت', 'شهردار محترم قمجناب آقای سید مرتضی سقاییان نژاد اصفهانی اعضای محترم شورای اسلامی شهر قم با سلام،احتر', 'شهردار محترم قمجناب آقای سید مرتضی سقاییان\u200cنژاد اصفهانی اعضای محترم شورای اسلامی شهر قم با سلام،احتر']"
148,147,14,147_اژه_محسنی_مطرح_ایرئیس,"['اژه', 'محسنی', 'مطرح', 'ایرئیس', 'رسانه', 'مناظره', 'قوه', 'پرونده', 'دستگاه', 'سلاماخیرا']","['جناب آقای محسنی\u200cاژه\u200cایرئیس محترم قوه قضاییهبا سلاماخیراً اخبار ناگواری مبنی بر شناسایی و دستگیری حیو', 'ریاست محترم قوه قضائیهدادستان محترم کل کشور با سلاماخیراً در رسانه\u200cها مطرح شده که شخصی ۵۵ساله به ۱۸ ', 'بسمه تعالی هیئت نظارت به مناظره های رسانه ملیسلام موضوعی توسط مجری محترم مناظره ها مطرح شد با مضمون ']"
149,148,14,148_منادی_علیرضا_سفیدانریاست_کمیسیون,"['منادی', 'علیرضا', 'سفیدانریاست', 'کمیسیون', 'منادیریاست', 'تحقیقات', 'آموزش', 'ناپخته', 'اسحضار', 'سلاماولین']","['جناب آقای علیرضا منادی سفیدانریاست محترم کمیسیون آموزش مجلس شورای اسلامی با سلامهمانطور که مستحضرید ', 'جناب آقای علیرضا منادی سفیدانریاست محترم کمیسیون آموزش و تحقیقات مجلس شورای اسلامی با سلامما نیروهای', 'جناب آقای علیرضا منادی سفیدانریاست محترم کمیسیون آموزش و تحقیقات مجلس شورای اسلامیجناب آقای ابراهیم ']"
150,149,14,149_بانک_ملت_بیگدلیمدیرعامل_صادرات,"['بانک', 'ملت', 'بیگدلیمدیرعامل', 'صادرات', 'عامل', 'سپه', 'رفاهبا', 'آبادیمدیر', 'تدارک', 'مراجعات']","['جناب آقای چقازردی مدیر عامل محترم بانک سپه با سلاماحتراماً به اطلاع می\u200cرساند مؤسسه تأمین آتیه بانک س', 'ریاست محترم بانک مرکزی ایرانمدیرعامل محترم بانک رفاهبا سلاماحتراماً اینجانبان جمعی از پرسنل بانک رفا', 'جناب آقای محمد بیگدلیمدیرعامل محترم بانک ملت با سلاماز سال ۱۳۸۶ تاکنون عده\u200cای از کارکنان بانک ملت به']"
151,150,14,150_شهرسازی_راه_ایرانوزیر_جا,"['شهرسازی', 'راه', 'ایرانوزیر', 'جا', 'تراورس', 'مرگبارترین', 'پزشکیاندولت', 'سلامخیل', 'روستائیان', 'وشهر']","['بسمه تعالی وزیر محترم راه و شهرسازی جمهوری اسلامی ایران با عرض سلام و احترام؛ به استحضار می\u200cرساند جا', 'ریاست محترم جمهوری اسلامی ایرانوزیر محترم راه و شهرسازی با سلام احتراماً به\u200c استحضار می\u200cرساند جاده\u200c ', 'ریاست محترم جمهوری اسلامی ایران وزیر محترم راه و شهرسازی با سلام احتراما به استحضار می\u200cرساند ما مردم']"
152,151,14,151_شهرسازی_راه_موضوع_پروژه,"['شهرسازی', 'راه', 'موضوع', 'پروژه', 'مدیرکل', 'رضوی', 'کرمان', 'پیگیری', 'خراسان', 'ضریب']","['وزیر محترم راه و شهرسازی مدیرکل محترم راه و شهرسازی کرمان با سلام و احترام؛ ما مردم روستای منطقه آبد', 'وزیر محترم راه و شهرسازی مدیرکل محترم راه و شهرسازی کرمان سلام؛ ما مردم دهج از شهرستان شهربابک که چن', 'مدیرکل محترم اداره راه و شهرسازی استان خراسان رضوی موضوع: درخواست توقف مصوبه اعمال ضریب اشتغال حرفه\u200c']"
153,152,14,152_اسلامیرئیس_ایرانرئیس_جمهوررئیس_اداریوزیر,"['اسلامیرئیس', 'ایرانرئیس', 'جمهوررئیس', 'اداریوزیر', 'نگهبانرئیس', 'قضائیهرئیس', 'قوه', 'بهاداروزیر', 'صمتاستان', 'نیرواستاند']","['رئیس محترم جمهوری اسلامی ایرانرئیس محترم مجلس شورای اسلامیرئیس محترم قوه قضاییهاعضای محترم هیئت دولت', 'رئیس محترم جمهوری اسلامی ایرانرئیس محترم مجلس شورای اسلامیرئیس محترم قوه قضاییهنمایندگان محترم مجلس ', 'رئیس محترم جمهوری اسلامی ایرانرئیس محترم مجلس شورای اسلامیرئیس محترم قوه قضائیهرئیس محترم بنیاد شهید']"
154,153,13,153_مصرف_حمایت_رقابت_صمت,"['مصرف', 'حمایت', 'رقابت', 'صمت', 'کشاورزی', 'کارهای', 'کنند', 'معدن', 'کسب', 'اصناف']","['رئیس محترم اتحادیه کسب و کارهای مجازی رئیس محترم اتاق اصناف تهران رئیس محترم سازمان حمایت از مصرف کن', 'رئیس محترم جمهور وزیر محترم صمت رئیس محترم شورای رقابت رئیس محترم سازمان حمایت از مصرف کنندگان سلام ', 'وزیر محترم صمت رئیس محترم سازمان حمایت از مصرف کنندگان رئیس محترم شورای رقابت رئیس محترم سازمان بازر']"
155,154,13,154_سیزدهم_حضرت_منتخب_آیت,"['سیزدهم', 'حضرت', 'منتخب', 'آیت', 'دولت', 'تبریک', 'ابراهیم', 'سید', 'اعتماد', 'رئیسیرئیس']","['حضرت آیت الله سید ابراهیم رئیسیرئیس\u200cجمهور منتخب دولت سیزدهم با اهدای سلام و تحیاتضمن تبریک صمیمانه ب', 'حضرت آیت الله سید ابراهیم رئیسیرئیس\u200cجمهور منتخب دولت سیزدهم با اهدای سلام و تحیاتضمن تبریک صمیمانه ا', 'حضرت آیت الله سید ابراهیم رئیسیرئیس\u200cجمهور منتخب دولت سیزدهم سلام علیکمضمن عرض تبریک بابت اعتماد ملت ']"
156,155,13,155_عبدالملکیوزیر_تعاون_رفاه_کار,"['عبدالملکیوزیر', 'تعاون', 'رفاه', 'کار', 'اج', 'اجتم', 'اسلامیجناب', 'قالیبافرئیس', 'اجتماعیج', 'ٱقای']","['جناب آقای قالیبافرئیس محترم مجلس شورای اسلامیجناب آقای دکتر عبدالملکیوزیر محترم تعاون، کار و رفاه اج', 'جناب آقای قالیبافرئیس محترم مجلس شورای اسلامیجناب آقای عبدالملکیوزیر محترم تعاون، کار و رفاه اجتماعی', 'جناب آقای قالیبافرئیس محترم مجلس شورای اسلامیجناب آقای عبدالملکیوزیر محترم تعاون، کار و رفاه اجتماعی']"
157,156,13,156_جمالی_دهیاری_شهرداری_کشورجناب,"['جمالی', 'دهیاری', 'شهرداری', 'کشورجناب', 'ها', 'نژادرئیس', 'نژادریاست', 'وحیدیوزیر', 'کشوربا', 'های']","['جناب آقای وحیدیوزیر محترم کشورجناب آقای جمالی\u200cنژادرئیس محترم سازمان دهیاری\u200cها و شهرداری\u200cهای کشوربا س', 'جناب آقای وحیدیوزیر محترم کشورجناب آقای جمالی\u200cنژادریاست محترم سازمان شهرداری\u200cها و دهیاری\u200cهای کشوربا ', 'جناب آقای وحیدیوزیر محترم کشورجناب آقای جمالی\u200cنژادریاست محترم سازمان شهرداری\u200cها و دهیاری\u200cهای کشوربا ']"
158,157,12,157_ایرهبر_خامنه_آیت_العظمی,"['ایرهبر', 'خامنه', 'آیت', 'العظمی', 'حضرت', 'معظم', 'انقلاب', 'الله', 'سید', 'ایرانحضرت']","['حضرت آیت الله العظمی سید علی خامنه\u200cایرهبر معظم انقلاب اسلامیحضرت آیت الله سید ابراهیم رئیسیریاست محت', 'حضرت آیت\u200cالله العظمی خامنه\u200cایرهبر معظم انقلاب اسلامیجناب آقای دکتر رئیسیرئیس محترم شورای عالی امنیت ', 'حضرت آیت\u200c الله\u200cالعظمی سید علی حسینی خامنه\u200cایرهبر معظم انقلاب اسلامیجناب آقای رئیسیرئیس محترم جمهوری ']"
159,158,12,158_عالی_فرهنگی_انقلاب_عاملیدبیر,"['عالی', 'فرهنگی', 'انقلاب', 'عاملیدبیر', 'سعیدرضا', 'علم', 'حسن', 'آفریننده', 'ندای', 'پزشکیا']","['حجت\u200cالاسلام والمسلمین جناب آقای سید سعید رضا عاملیدبیر محترم شورای عالی انقلاب فرهنگی با سلاماینجانب', 'به نام خالق زیبایی\u200cها جناب آقای دکتر سعیدرضا عاملیدبیر محترم شورای عالی انقلاب فرهنگی سلام علیکمهمان', 'بسم الله الرحمن الرحیم جناب آقای دکتر سعیدرضا عاملیدبیر محترم شورای عالی انقلاب فرهنگی با سلام و احت']"
160,159,12,159_دهیاری_شهرداری_نژادریاست_جمالی,"['دهیاری', 'شهرداری', 'نژادریاست', 'جمالی', 'ها', 'های', 'کشوربا', 'مهدی', 'کشورریاست', 'کشوراستاندار']","['جناب آقای دکتر جمالی\u200cنژادریاست محترم سازمان شهرداری\u200cها و دهیاری\u200cهای کشوربا سلامدر بسیاری از کشورهای ', 'جناب آقای جمالی\u200cنژادریاست محترم سازمان شهرداری\u200cها و دهیاری\u200cهای کشوربا سلاماحتراما باتوجه به آلودگی د', 'به نام خدا جناب آقای جمالی\u200cنژادریاست محترم سازمان شهرداری\u200cها و دهیاری\u200cهای کشور سلام علیکماحتراماً به']"
161,160,12,160_وزیر_اطلاعات_شهرسازی_خداوندگار,"['وزیر', 'اطلاعات', 'شهرسازی', 'خداوندگار', 'راه', 'یگان', 'عن', 'بنام', 'حیوان', 'حامیان']","['بنام خداوندگار اندیشه و خرد وزیر محترم میراث و گردشگری وزیر محترم اطلاعات و امنیت ریاست محترم یگان ح', 'رئیس محترم جمهور وزیر محترم راه و شهرسازی وزیر محترم کشور وزیر محترم اطلاعات با سلام اینجانبان، جمعی', 'رئیس محترم جمهور وزیر محترم راه و شهرسازی وزیر محترم کشور وزیر محترم اطلاعات سلام اینجانبان، جمعی از']"
162,161,12,161_خاندوزیوزیر_اقتصادی_داراییجناب_امور,"['خاندوزیوزیر', 'اقتصادی', 'داراییجناب', 'امور', 'بورس', 'داراییج', 'اوراق', 'داراییبا', 'خاندوزی', 'اقتصاد']","['جناب آقای قالیبافرئیس محترم مجلس شورای اسلامیجناب آقای دکتر خاندوزیوزیر محترم امور اقتصادی و داراییج', 'جناب آقای خاندوزیوزیر محترم امور اقتصادی و داراییجناب آقای عشقیرئیس محترم سازمان بورس و اوراق بهادار', 'جناب آقای دکتر قالیبافرئیس محترم مجلس شورای اسلامیجناب آقای دکتر خاندوزیوزیر محترم امور اقتصادی و دا']"
163,162,12,162_اسلامینمایندگان_اسلامیبا_مردم_قالیبافرئیس,"['اسلامینمایندگان', 'اسلامیبا', 'مردم', 'قالیبافرئیس', 'مجلس', 'شورای', 'سلامکادر', 'محتمر', 'علیکمهما', 'در']","['جناب آقای قالیبافرئیس محترم مجلس شورای اسلامینمایندگان محترم مردم در مجلس شورای اسلامیبا سلاماز آنجا', 'جناب آقای قالیباف ریاست محترم مجلس شورای اسلامینمایندگان محترم مردم در مجلس شورای اسلامی جناب آقای ک', 'جناب آقای قالیبافرئیس محترم مجلس شورای اسلامینمایندگان محترم مردم در مجلس شورای اسلامیبا سلامبا توجه']"
164,163,12,163_مریوان_فرماندار_فریدونشهر_ارسنجان,"['مریوان', 'فرماندار', 'فریدونشهر', 'ارسنجان', 'ابهر', 'سیرجان', 'اسلامشهرریاست', 'اصفهانریاست', 'شاندیز', 'اداره']","['فرماندار محترم شهر ارسنجان دادستان محترم شهر ارسنجان فرمانده محترم نیروی انتظامی شهر ارسنجان شهردار ', 'مدیرکل محترم ورزش و جوانان کردستان رئیس محترم ورزش و جوانان مریوان شهردار محترم مریوان درود و عرض اد', 'فرماندار محترم شهرستان مریوان دادستان محترم شهرستان مریوان شهردار محترم شهرستان مریوان مدیران محترم ']"
165,164,11,164_مسلح_سرلشکر_نیروهای_ستاد,"['مسلح', 'سرلشکر', 'نیروهای', 'ستاد', 'باقری', 'باقریریاست', 'پاسدار', 'کل', 'سرلشگر', 'سردار']","['جناب سردار سرلشکر باقری رئیس محترم ستاد کل نیروهای مسلح با سلام و احترام؛ مستحضر هستید که بخشی از فا', 'سردار سرلشکر باقری رئیس محترم ستاد کل نیروهای مسلح با سلام و احترام؛ مستحضر هستید که بخشی از فارغ\u200cال', 'بسم الله الرحمن الرحیم فرمانده محترم ستاد کل نیروهای مسلح جمهوری اسلامی ایران سرلشکر پاسدار باقری با']"
166,165,11,165_بازرسی_درویشیانریاست_ذبیح_کل,"['بازرسی', 'درویشیانریاست', 'ذبیح', 'کل', 'خداییانریاست', 'کشور', 'آسانسور', 'احترامآن', 'اتفاقا', 'احترامجنابعالی']","['بسمه تعالی جناب حجت الاسلام و المسلمین درویشیانریاست محترم سازمان بازرسی کل کشور با سلام و احترامنظر', 'حجت الاسلام والمسلمین درویشیانریاست محترم سازمان بازرسی کل کشور سلام علیکماحتراما امضاکنندگان ذیل، ش', 'حجت الاسلام والمسلمین درویشیانریاست محترم سازمان بازرسی کل کشور سلام علیکمبه استحضار می\u200cرساند سازمان']"
167,166,11,166_مجل_رئیسیریاست_والمسلمین_حجت,"['مجل', 'رئیسیریاست', 'والمسلمین', 'حجت', 'الاسلام', 'ایرانجناب', 'قالیبافریاست', 'حف', 'جمهوری', 'سلاجقهریاست']","['جناب حجت\u200cالاسلام\u200cوالمسلمین رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای دکتر قالیبافریاست محترم مجل', 'جناب حجت\u200cالاسلام\u200cوالمسلمین رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای دکتر قالیبافریاست محترم مجل', 'جناب حجت الاسلام والمسلمین رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای دکتر قالیبافریاست محترم مجل']"
168,167,11,167_طباطبایی_علامه_خسته_دانشجو,"['طباطبایی', 'علامه', 'خسته', 'دانشجو', 'زمانی', 'اینجانب', 'کامپیوتر', 'نباشیداینجانبان', 'مشکلا', 'قزلجه']","['ریاست محترم دانشگاه پیام نور،جناب آقای دکتر زمانی؛ با عرض سلام و خسته نباشید،ما دانشجویان دانشگاه پی', 'به نام او جناب آقای دکتر مهدی\u200cزادهسرپرست محترم دانشکده علوم ارتباطات علامه طباطبایی (ره) با تقدیم سل', 'به نام خدا ریاست محترم دانشگاه علامه طباطبایی،جناب آقای دکتر سلیمی؛ با سلام و احترامبا توجه به مشکلا']"
169,168,10,168_دانش_روانشناسی_اولیا_ارتقاء,"['دانش', 'روانشناسی', 'اولیا', 'ارتقاء', 'اربعین', 'مشاوره', 'آموزان', 'بزرگ', 'میلیون', 'سطح']","['به نام خدا ما جامعه\u200cی بزرگ فرهنگیان و اولیای دانش آموزان، برای تأمین کرامت انسانی، ارتقاء سطح زندگی ', 'به نام خدا ما مربیان، اولیا و دانش\u200cآموزان مجتمع هدایت، ضمن محکوم کردن جنایت بزرگ اسراییل و جریانات ن', 'به نام خدا سازمان نظام روانشناسی و مشاوره به حکم قانون از سال ۱۳۸۲ با هدف ارتقاء سطح دانش روانشناسی ']"
170,169,10,169_اطلاعیه_دانشگاه_دا_دومینوی,"['اطلاعیه', 'دانشگاه', 'دا', 'دومینوی', 'محرو', 'مجاز', 'هشدارهای', 'عجم', 'کاد', 'کازرونبا']","['ریاست محترم دانشگاه علوم پزشکی و خدمات بهداشتی درمانی جندی شاپور اهوازبا سلامبا توجه به نیاز شدید مر', 'جناب آقای دکتر فاضل\u200cنیا ریاست محترم دانشگاه سلمان فارسی کازرونبا سلام با توجه به اطلاعیه\u200cهای اخیر دا', 'ریاست محترم دانشگاه علوم پزشکی یزد با سلام؛ متاسفانه علی\u200cرغم تذکرات و هشدارهای قبلی، دومینوی فوت کاد']"
